timestamp,link,util_bps,capacity_bps,util_pct,congested
13:57:51,s2-s3,16128756,10000000,161.3,1
13:57:51,s3-s4,13122732,10000000,131.2,1
13:57:51,s1-s5,8101324,5000000,162.0,1
13:57:51,s5-s3,8102136,5000000,162.0,1
13:57:51,s2-s4,10044440,5000000,200.9,1
13:57:53,s1-s2,12149144,10000000,121.5,1
13:57:53,s2-s3,16140124,10000000,161.4,1
13:57:53,s3-s4,13121108,10000000,131.2,1
13:57:53,s1-s5,8104572,5000000,162.1,1
13:57:53,s5-s3,8104572,5000000,162.1,1
13:57:53,s2-s4,10044440,5000000,200.9,1
13:57:55,s1-s2,12145084,10000000,121.5,1
13:57:55,s2-s3,16127944,10000000,161.3,1
13:57:55,s3-s4,13121108,10000000,131.2,1
13:57:55,s1-s5,8095640,5000000,161.9,1
13:57:55,s5-s3,8099700,5000000,162.0,1
13:57:55,s2-s4,10045252,5000000,200.9,1
13:57:57,s1-s2,12151580,10000000,121.5,1
13:57:57,s2-s3,16082472,10000000,160.8,1
13:57:57,s3-s4,13122732,10000000,131.2,1
13:57:57,s1-s5,8103760,5000000,162.1,1
13:57:57,s5-s3,8110256,5000000,162.2,1
13:57:57,s2-s4,10048500,5000000,201.0,1
13:57:59,s1-s2,12156452,10000000,121.6,1
13:57:59,s2-s3,16166108,10000000,161.7,1
13:57:59,s3-s4,13120296,10000000,131.2,1
13:57:59,s1-s5,8098076,5000000,162.0,1
13:57:59,s5-s3,8092392,5000000,161.8,1
13:57:59,s2-s4,10041192,5000000,200.8,1
13:58:01,s1-s2,12150768,10000000,121.5,1
13:58:01,s2-s3,16192092,10000000,161.9,1
13:58:01,s3-s4,13125980,10000000,131.3,1
13:58:01,s1-s5,8102948,5000000,162.1,1
13:58:01,s5-s3,8107820,5000000,162.2,1
13:58:01,s2-s4,10057432,5000000,201.1,1
13:58:03,s1-s2,12154016,10000000,121.5,1
13:58:03,s2-s3,16153116,10000000,161.5,1
13:58:03,s3-s4,13132476,10000000,131.3,1
13:58:03,s1-s5,8106196,5000000,162.1,1
13:58:03,s5-s3,8106196,5000000,162.1,1
13:58:03,s2-s4,10046876,5000000,200.9,1
13:58:05,s1-s2,12157264,10000000,121.6,1
13:58:05,s2-s3,16139312,10000000,161.4,1
13:58:05,s3-s4,13123544,10000000,131.2,1
13:58:05,s1-s5,8103760,5000000,162.1,1
13:58:05,s5-s3,8102136,5000000,162.0,1
13:58:05,s2-s4,10043628,5000000,200.9,1
13:58:07,s1-s2,12153204,10000000,121.5,1
13:58:07,s2-s3,16153928,10000000,161.5,1
13:58:07,s3-s4,13129228,10000000,131.3,1
13:58:07,s1-s5,8105384,5000000,162.1,1
13:58:07,s5-s3,8107008,5000000,162.1,1
13:58:07,s2-s4,10049312,5000000,201.0,1
13:58:09,s1-s2,12158888,10000000,121.6,1
13:58:09,s2-s3,16128756,10000000,161.3,1
13:58:09,s3-s4,13123544,10000000,131.2,1
13:58:09,s1-s5,8094828,5000000,161.9,1
13:58:09,s5-s3,8099700,5000000,162.0,1
13:58:09,s2-s4,10046064,5000000,200.9,1
13:58:11,s1-s2,12141024,10000000,121.4,1
13:58:11,s2-s3,16097900,10000000,161.0,1
13:58:11,s3-s4,13118672,10000000,131.2,1
13:58:11,s1-s5,8100512,5000000,162.0,1
13:58:11,s5-s3,8102948,5000000,162.1,1
13:58:11,s2-s4,10045252,5000000,200.9,1
13:58:13,s1-s2,12179188,10000000,121.8,1
13:58:13,s2-s3,16183972,10000000,161.8,1
13:58:13,s3-s4,13177136,10000000,131.8,1
13:58:13,s1-s5,8149232,5000000,163.0,1
13:58:13,s5-s3,8167908,5000000,163.4,1
13:58:13,s2-s4,10131324,5000000,202.6,1
13:58:15,s1-s2,12240900,10000000,122.4,1
13:58:15,s2-s3,16243248,10000000,162.4,1
13:58:15,s3-s4,13194188,10000000,131.9,1
13:58:15,s1-s5,8134616,5000000,162.7,1
13:58:15,s5-s3,8115940,5000000,162.3,1
13:58:15,s2-s4,10054184,5000000,201.1,1
13:58:17,s1-s2,12150768,10000000,121.5,1
13:58:17,s2-s3,16119824,10000000,161.2,1
13:58:17,s3-s4,13112988,10000000,131.1,1
13:58:17,s1-s5,8094016,5000000,161.9,1
13:58:17,s5-s3,8094828,5000000,161.9,1
13:58:17,s2-s4,10037944,5000000,200.8,1
13:58:19,s1-s2,12140520,10000000,121.4,1
13:58:19,s2-s3,16103864,10000000,161.0,1
13:58:19,s3-s4,13122480,10000000,131.2,1
13:58:19,s1-s5,8122184,5000000,162.4,1
13:58:19,s5-s3,8128400,5000000,162.6,1
13:58:19,s2-s4,10078012,5000000,201.6,1
13:58:21,s1-s2,12196240,10000000,122.0,1
13:58:21,s2-s3,16151492,10000000,161.5,1
13:58:21,s3-s4,13168204,10000000,131.7,1
13:58:21,s1-s5,8105384,5000000,162.1,1
13:58:21,s5-s3,8104572,5000000,162.1,1
13:58:21,s2-s4,10053372,5000000,201.1,1
13:58:23,s1-s2,12154828,10000000,121.5,1
13:58:23,s2-s3,16120636,10000000,161.2,1
13:58:23,s3-s4,13128416,10000000,131.3,1
13:58:23,s1-s5,8101324,5000000,162.0,1
13:58:23,s5-s3,8102948,5000000,162.1,1
13:58:23,s2-s4,10046876,5000000,200.9,1
13:58:25,s1-s2,12151580,10000000,121.5,1
13:58:25,s2-s3,16128756,10000000,161.3,1
13:58:25,s3-s4,13121920,10000000,131.2,1
13:58:25,s1-s5,8101324,5000000,162.0,1
13:58:25,s5-s3,8100512,5000000,162.0,1
13:58:25,s2-s4,10042816,5000000,200.9,1
13:58:27,s1-s2,12142648,10000000,121.4,1
13:58:27,s2-s3,16127132,10000000,161.3,1
13:58:27,s3-s4,13119484,10000000,131.2,1
13:58:27,s1-s5,8095640,5000000,161.9,1
13:58:27,s5-s3,8097264,5000000,161.9,1
13:58:27,s2-s4,10042004,5000000,200.8,1
13:58:29,s1-s2,12149956,10000000,121.5,1
13:58:29,s2-s3,16127944,10000000,161.3,1
13:58:29,s3-s4,13120296,10000000,131.2,1
13:58:29,s1-s5,8092392,5000000,161.8,1
13:58:29,s5-s3,8097264,5000000,161.9,1
13:58:29,s2-s4,10043628,5000000,200.9,1
13:58:31,s1-s2,12150768,10000000,121.5,1
13:58:31,s2-s3,16149868,10000000,161.5,1
13:58:31,s3-s4,13128416,10000000,131.3,1
13:58:31,s1-s5,8104572,5000000,162.1,1
13:58:31,s5-s3,8102948,5000000,162.1,1
13:58:31,s2-s4,10051748,5000000,201.0,1
13:58:33,s1-s2,12154016,10000000,121.5,1
13:58:33,s2-s3,16150680,10000000,161.5,1
13:58:33,s3-s4,13124356,10000000,131.2,1
13:58:33,s1-s5,8104572,5000000,162.1,1
13:58:33,s5-s3,8104572,5000000,162.1,1
13:58:33,s2-s4,10043628,5000000,200.9,1
13:58:35,s1-s2,12141836,10000000,121.4,1
13:58:35,s2-s3,16123072,10000000,161.2,1
13:58:35,s3-s4,13120296,10000000,131.2,1
13:58:35,s1-s5,8095640,5000000,161.9,1
13:58:35,s5-s3,8098888,5000000,162.0,1
13:58:35,s2-s4,10044440,5000000,200.9,1
13:58:37,s1-s2,12148332,10000000,121.5,1
13:58:37,s2-s3,16071916,10000000,160.7,1
13:58:37,s3-s4,13118672,10000000,131.2,1
13:58:37,s1-s5,8090768,5000000,161.8,1
13:58:37,s5-s3,8092392,5000000,161.8,1
13:58:37,s2-s4,10040380,5000000,200.8,1
13:58:39,s1-s2,12149144,10000000,121.5,1
13:58:39,s2-s3,16058112,10000000,160.6,1
13:58:39,s3-s4,13124356,10000000,131.2,1
13:58:39,s1-s5,8102948,5000000,162.1,1
13:58:39,s5-s3,8100512,5000000,162.0,1
13:58:39,s2-s4,10048500,5000000,201.0,1
13:58:41,s1-s2,12149144,10000000,121.5,1
13:58:41,s2-s3,16088156,10000000,160.9,1
13:58:41,s3-s4,13119484,10000000,131.2,1
13:58:41,s1-s5,8099700,5000000,162.0,1
13:58:41,s5-s3,8102948,5000000,162.1,1
13:58:41,s2-s4,10041192,5000000,200.8,1
13:58:43,s1-s2,12141836,10000000,121.4,1
13:58:43,s2-s3,16081660,10000000,160.8,1
13:58:43,s3-s4,13120296,10000000,131.2,1
13:58:43,s1-s5,8097264,5000000,161.9,1
13:58:43,s5-s3,8100512,5000000,162.0,1
13:58:43,s2-s4,10044440,5000000,200.9,1
13:58:45,s1-s2,12153204,10000000,121.5,1
13:58:45,s2-s3,16089780,10000000,160.9,1
13:58:45,s3-s4,13120296,10000000,131.2,1
13:58:45,s1-s5,8094016,5000000,161.9,1
13:58:45,s5-s3,8097264,5000000,161.9,1
13:58:45,s2-s4,10041192,5000000,200.8,1
13:58:47,s1-s2,12145084,10000000,121.5,1
13:58:47,s2-s3,16038624,10000000,160.4,1
13:58:47,s3-s4,13125168,10000000,131.3,1
13:58:47,s1-s5,8099700,5000000,162.0,1
13:58:47,s5-s3,8097264,5000000,161.9,1
13:58:47,s2-s4,10047688,5000000,201.0,1
13:58:49,s1-s2,12149144,10000000,121.5,1
13:58:49,s2-s3,16056488,10000000,160.6,1
13:58:49,s3-s4,13117860,10000000,131.2,1
13:58:49,s1-s5,8103760,5000000,162.1,1
13:58:49,s5-s3,8102948,5000000,162.1,1
13:58:49,s2-s4,10045252,5000000,200.9,1
13:58:51,s1-s2,12148332,10000000,121.5,1
13:58:51,s2-s3,16122260,10000000,161.2,1
13:58:51,s3-s4,13121920,10000000,131.2,1
13:58:51,s1-s5,8095640,5000000,161.9,1
13:58:51,s5-s3,8098888,5000000,162.0,1
13:58:51,s2-s4,10040380,5000000,200.8,1
13:58:53,s1-s2,12146708,10000000,121.5,1
13:58:53,s2-s3,16110080,10000000,161.1,1
13:58:53,s3-s4,13116236,10000000,131.2,1
13:58:53,s1-s5,8093204,5000000,161.9,1
13:58:53,s5-s3,8096452,5000000,161.9,1
13:58:53,s2-s4,10042004,5000000,200.8,1
13:58:55,s1-s2,12151580,10000000,121.5,1
13:58:55,s2-s3,16128756,10000000,161.3,1
13:58:55,s3-s4,13138972,10000000,131.4,1
13:58:55,s1-s5,8110256,5000000,162.2,1
13:58:55,s5-s3,8108632,5000000,162.2,1
13:58:55,s2-s4,10056620,5000000,201.1,1
13:58:57,s1-s2,12158888,10000000,121.6,1
13:58:57,s2-s3,16044308,10000000,160.4,1
13:58:57,s3-s4,13121920,10000000,131.2,1
13:58:57,s1-s5,8098076,5000000,162.0,1
13:58:57,s5-s3,8102948,5000000,162.1,1
13:58:57,s2-s4,10046064,5000000,200.9,1
13:58:59,s1-s2,12145896,10000000,121.5,1
13:58:59,s2-s3,16080848,10000000,160.8,1
13:58:59,s3-s4,13118672,10000000,131.2,1
13:58:59,s1-s5,8097264,5000000,161.9,1
13:58:59,s5-s3,8097264,5000000,161.9,1
13:58:59,s2-s4,10042816,5000000,200.9,1
13:59:01,s1-s2,12152392,10000000,121.5,1
13:59:01,s2-s3,16111704,10000000,161.1,1
13:59:01,s3-s4,13123544,10000000,131.2,1
13:59:01,s1-s5,8101324,5000000,162.0,1
13:59:01,s5-s3,8103760,5000000,162.1,1
13:59:01,s2-s4,10046876,5000000,200.9,1
13:59:03,s1-s2,12148332,10000000,121.5,1
13:59:03,s2-s3,16103584,10000000,161.0,1
13:59:03,s3-s4,13122732,10000000,131.2,1
13:59:03,s1-s5,8093204,5000000,161.9,1
13:59:03,s5-s3,8098076,5000000,162.0,1
13:59:03,s2-s4,10043628,5000000,200.9,1
13:59:05,s1-s2,12144272,10000000,121.4,1
13:59:05,s2-s3,16075164,10000000,160.8,1
13:59:05,s3-s4,13120296,10000000,131.2,1
13:59:05,s1-s5,8097264,5000000,161.9,1
13:59:05,s5-s3,8100512,5000000,162.0,1
13:59:05,s2-s4,10042816,5000000,200.9,1
13:59:07,s1-s2,12137776,10000000,121.4,1
13:59:07,s2-s3,16062984,10000000,160.6,1
13:59:07,s3-s4,13113800,10000000,131.1,1
13:59:07,s1-s5,8090768,5000000,161.8,1
13:59:07,s5-s3,8096452,5000000,161.9,1
13:59:07,s2-s4,10044440,5000000,200.9,1
13:59:09,s1-s2,12149144,10000000,121.5,1
13:59:09,s2-s3,16056488,10000000,160.6,1
13:59:09,s3-s4,13119484,10000000,131.2,1
13:59:09,s1-s5,8098888,5000000,162.0,1
13:59:09,s5-s3,8099700,5000000,162.0,1
13:59:09,s2-s4,10042816,5000000,200.9,1
13:59:11,s1-s2,12143460,10000000,121.4,1
13:59:11,s2-s3,16077600,10000000,160.8,1
13:59:11,s3-s4,13121920,10000000,131.2,1
13:59:11,s1-s5,8094016,5000000,161.9,1
13:59:11,s5-s3,8100512,5000000,162.0,1
13:59:11,s2-s4,10046064,5000000,200.9,1
13:59:13,s1-s2,12149956,10000000,121.5,1
13:59:13,s2-s3,16114140,10000000,161.1,1
13:59:13,s3-s4,13118672,10000000,131.2,1
13:59:13,s1-s5,8096452,5000000,161.9,1
13:59:13,s5-s3,8099700,5000000,162.0,1
13:59:13,s2-s4,10044440,5000000,200.9,1
13:59:15,s1-s2,12147520,10000000,121.5,1
13:59:15,s2-s3,16123072,10000000,161.2,1
13:59:15,s3-s4,13126792,10000000,131.3,1
13:59:15,s1-s5,8100512,5000000,162.0,1
13:59:15,s5-s3,8102948,5000000,162.1,1
13:59:15,s2-s4,10046064,5000000,200.9,1
13:59:17,s1-s2,12149144,10000000,121.5,1
13:59:17,s2-s3,16114140,10000000,161.1,1
13:59:17,s3-s4,13120296,10000000,131.2,1
13:59:17,s1-s5,8099700,5000000,162.0,1
13:59:17,s5-s3,8102136,5000000,162.0,1
13:59:17,s2-s4,10042816,5000000,200.9,1
13:59:19,s1-s2,12152392,10000000,121.5,1
13:59:19,s2-s3,16122260,10000000,161.2,1
13:59:19,s3-s4,13120296,10000000,131.2,1
13:59:19,s1-s5,8099700,5000000,162.0,1
13:59:19,s5-s3,8098076,5000000,162.0,1
13:59:19,s2-s4,10046064,5000000,200.9,1
13:59:21,s1-s2,12151580,10000000,121.5,1
13:59:21,s2-s3,16140124,10000000,161.4,1
13:59:21,s3-s4,13126792,10000000,131.3,1
13:59:21,s1-s5,8099700,5000000,162.0,1
13:59:21,s5-s3,8101324,5000000,162.0,1
13:59:21,s2-s4,10045252,5000000,200.9,1
13:59:23,s1-s2,12153204,10000000,121.5,1
13:59:23,s2-s3,16175852,10000000,161.8,1
13:59:23,s3-s4,13123544,10000000,131.2,1
13:59:23,s1-s5,8103760,5000000,162.1,1
13:59:23,s5-s3,8101324,5000000,162.0,1
13:59:23,s2-s4,10045252,5000000,200.9,1
13:59:25,s1-s2,12141640,10000000,121.4,1
13:59:25,s2-s3,16140208,10000000,161.4,1
13:59:25,s3-s4,13119316,10000000,131.2,1
13:59:25,s1-s5,8097040,5000000,161.9,1
13:59:25,s5-s3,8098664,5000000,162.0,1
13:59:25,s2-s4,10044776,5000000,200.9,1
13:59:27,s1-s2,12149144,10000000,121.5,1
13:59:27,s2-s3,16144996,10000000,161.4,1
13:59:27,s3-s4,13120296,10000000,131.2,1
13:59:27,s1-s5,8096452,5000000,161.9,1
13:59:27,s5-s3,8097264,5000000,161.9,1
13:59:27,s2-s4,10044440,5000000,200.9,1
13:59:29,s1-s2,12145084,10000000,121.5,1
13:59:29,s2-s3,16119012,10000000,161.2,1
13:59:29,s3-s4,13117048,10000000,131.2,1
13:59:29,s1-s5,8093204,5000000,161.9,1
13:59:29,s5-s3,8094828,5000000,161.9,1
13:59:29,s2-s4,10037944,5000000,200.8,1
13:59:31,s1-s2,12144272,10000000,121.4,1
13:59:31,s2-s3,16125508,10000000,161.3,1
13:59:31,s3-s4,13122732,10000000,131.2,1
13:59:31,s1-s5,8102948,5000000,162.1,1
13:59:31,s5-s3,8103760,5000000,162.1,1
13:59:31,s2-s4,10047688,5000000,201.0,1
13:59:33,s1-s2,12154828,10000000,121.5,1
13:59:33,s2-s3,16126320,10000000,161.3,1
13:59:33,s3-s4,13124356,10000000,131.2,1
13:59:33,s1-s5,8101324,5000000,162.0,1
13:59:33,s5-s3,8100512,5000000,162.0,1
13:59:33,s2-s4,10044440,5000000,200.9,1
13:59:35,s1-s2,12152392,10000000,121.5,1
13:59:35,s2-s3,16131192,10000000,161.3,1
13:59:35,s3-s4,13122732,10000000,131.2,1
13:59:35,s1-s5,8099700,5000000,162.0,1
13:59:35,s5-s3,8100512,5000000,162.0,1
13:59:35,s2-s4,10046064,5000000,200.9,1
13:59:37,s1-s2,12146708,10000000,121.5,1
13:59:37,s2-s3,16131192,10000000,161.3,1
13:59:37,s3-s4,13121108,10000000,131.2,1
13:59:37,s1-s5,8097264,5000000,161.9,1
13:59:37,s5-s3,8098076,5000000,162.0,1
13:59:37,s2-s4,10041192,5000000,200.8,1
13:59:39,s1-s2,12142648,10000000,121.4,1
13:59:39,s2-s3,16152304,10000000,161.5,1
13:59:39,s3-s4,13117048,10000000,131.2,1
13:59:39,s1-s5,8096452,5000000,161.9,1
13:59:39,s5-s3,8098888,5000000,162.0,1
13:59:39,s2-s4,10042816,5000000,200.9,1
13:59:41,s1-s2,12150768,10000000,121.5,1
13:59:41,s2-s3,16141748,10000000,161.4,1
13:59:41,s3-s4,13121108,10000000,131.2,1
13:59:41,s1-s5,8099700,5000000,162.0,1
13:59:41,s5-s3,8098076,5000000,162.0,1
13:59:41,s2-s4,10042816,5000000,200.9,1
13:59:43,s1-s2,12145896,10000000,121.5,1
13:59:43,s2-s3,16130380,10000000,161.3,1
13:59:43,s3-s4,13130040,10000000,131.3,1
13:59:43,s1-s5,8100512,5000000,162.0,1
13:59:43,s5-s3,8104572,5000000,162.1,1
13:59:43,s2-s4,10052560,5000000,201.1,1
13:59:45,s1-s2,12158076,10000000,121.6,1
13:59:45,s2-s3,16131192,10000000,161.3,1
13:59:45,s3-s4,13120296,10000000,131.2,1
13:59:45,s1-s5,8098076,5000000,162.0,1
13:59:45,s5-s3,8098888,5000000,162.0,1
13:59:45,s2-s4,10042816,5000000,200.9,1
13:59:47,s1-s2,12150768,10000000,121.5,1
13:59:47,s2-s3,16126320,10000000,161.3,1
13:59:47,s3-s4,13122732,10000000,131.2,1
13:59:47,s1-s5,8100512,5000000,162.0,1
13:59:47,s5-s3,8099700,5000000,162.0,1
13:59:47,s2-s4,10044440,5000000,200.9,1
13:59:49,s1-s2,12145896,10000000,121.5,1
13:59:49,s2-s3,16123072,10000000,161.2,1
13:59:49,s3-s4,13119484,10000000,131.2,1
13:59:49,s1-s5,8100512,5000000,162.0,1
13:59:49,s5-s3,8098888,5000000,162.0,1
13:59:49,s2-s4,10042816,5000000,200.9,1
13:59:51,s1-s2,12145896,10000000,121.5,1
13:59:51,s2-s3,16090592,10000000,160.9,1
13:59:51,s3-s4,13119484,10000000,131.2,1
13:59:51,s1-s5,8094016,5000000,161.9,1
13:59:51,s5-s3,8098076,5000000,162.0,1
13:59:51,s2-s4,10044440,5000000,200.9,1
13:59:53,s1-s2,12149144,10000000,121.5,1
13:59:53,s2-s3,16089780,10000000,160.9,1
13:59:53,s3-s4,13121108,10000000,131.2,1
13:59:53,s1-s5,8098888,5000000,162.0,1
13:59:53,s5-s3,8098076,5000000,162.0,1
13:59:53,s2-s4,10046064,5000000,200.9,1
13:59:55,s1-s2,12152392,10000000,121.5,1
13:59:55,s2-s3,16123884,10000000,161.2,1
13:59:55,s3-s4,13125980,10000000,131.3,1
13:59:55,s1-s5,8104572,5000000,162.1,1
13:59:55,s5-s3,8104572,5000000,162.1,1
13:59:55,s2-s4,10049312,5000000,201.0,1
13:59:57,s1-s2,12152392,10000000,121.5,1
13:59:57,s2-s3,16128756,10000000,161.3,1
13:59:57,s3-s4,13130040,10000000,131.3,1
13:59:57,s1-s5,8102136,5000000,162.0,1
13:59:57,s5-s3,8102136,5000000,162.0,1
13:59:57,s2-s4,10047688,5000000,201.0,1
13:59:59,s1-s2,12158076,10000000,121.6,1
13:59:59,s2-s3,16130380,10000000,161.3,1
13:59:59,s3-s4,13125980,10000000,131.3,1
13:59:59,s1-s5,8107008,5000000,162.1,1
13:59:59,s5-s3,8107820,5000000,162.2,1
13:59:59,s2-s4,10054184,5000000,201.1,1
14:00:01,s1-s2,12164572,10000000,121.6,1
14:00:01,s2-s3,16132816,10000000,161.3,1
14:00:01,s3-s4,13139784,10000000,131.4,1
14:00:01,s1-s5,8107008,5000000,162.1,1
14:00:01,s5-s3,8104572,5000000,162.1,1
14:00:01,s2-s4,10052560,5000000,201.1,1
14:00:03,s1-s2,12154828,10000000,121.5,1
14:00:04,s2-s3,16110892,10000000,161.1,1
14:00:04,s3-s4,13125980,10000000,131.3,1
14:00:04,s1-s5,8102136,5000000,162.0,1
14:00:04,s5-s3,8104572,5000000,162.1,1
14:00:04,s2-s4,10046876,5000000,200.9,1
14:00:06,s1-s2,12146708,10000000,121.5,1
14:00:06,s2-s3,16093840,10000000,160.9,1
14:00:06,s3-s4,13119484,10000000,131.2,1
14:00:06,s1-s5,8097264,5000000,161.9,1
14:00:06,s5-s3,8097264,5000000,161.9,1
14:00:06,s2-s4,10045252,5000000,200.9,1
14:00:08,s1-s2,12154016,10000000,121.5,1
14:00:08,s2-s3,16096276,10000000,161.0,1
14:00:08,s3-s4,13130040,10000000,131.3,1
14:00:08,s1-s5,8104572,5000000,162.1,1
14:00:08,s5-s3,8107820,5000000,162.2,1
14:00:08,s2-s4,10050936,5000000,201.0,1
14:00:10,s1-s2,12158076,10000000,121.6,1
14:00:10,s2-s3,16122260,10000000,161.2,1
14:00:10,s3-s4,13126792,10000000,131.3,1
14:00:10,s1-s5,8105384,5000000,162.1,1
14:00:10,s5-s3,8101324,5000000,162.0,1
14:00:10,s2-s4,10050936,5000000,201.0,1
14:00:12,s1-s2,12171880,10000000,121.7,1
14:00:12,s2-s3,16168544,10000000,161.7,1
14:00:12,s3-s4,13192564,10000000,131.9,1
14:00:12,s1-s5,8150856,5000000,163.0,1
14:00:12,s5-s3,8165472,5000000,163.3,1
14:00:12,s2-s4,10132136,5000000,202.6,1
14:00:14,s1-s2,12244960,10000000,122.4,1
14:00:14,s2-s3,16208332,10000000,162.1,1
14:00:14,s3-s4,13180384,10000000,131.8,1
14:00:14,s1-s5,8126496,5000000,162.5,1
14:00:14,s5-s3,8113504,5000000,162.3,1
14:00:14,s2-s4,10052560,5000000,201.1,1
14:00:16,s1-s2,12158888,10000000,121.6,1
14:00:16,s2-s3,16128756,10000000,161.3,1
14:00:16,s3-s4,13126792,10000000,131.3,1
14:00:16,s1-s5,8103760,5000000,162.1,1
14:00:16,s5-s3,8103760,5000000,162.1,1
14:00:16,s2-s4,10046064,5000000,200.9,1
14:00:18,s1-s2,12149956,10000000,121.5,1
14:00:18,s2-s3,16121448,10000000,161.2,1
14:00:18,s3-s4,13122732,10000000,131.2,1
14:00:18,s1-s5,8102948,5000000,162.1,1
14:00:18,s5-s3,8100512,5000000,162.0,1
14:00:18,s2-s4,10047688,5000000,201.0,1
14:00:20,s1-s2,12152392,10000000,121.5,1
14:00:20,s2-s3,16110080,10000000,161.1,1
14:00:20,s3-s4,13138972,10000000,131.4,1
14:00:20,s1-s5,8107008,5000000,162.1,1
14:00:20,s5-s3,8115940,5000000,162.3,1
14:00:20,s2-s4,10063928,5000000,201.3,1
14:00:22,s1-s2,12173504,10000000,121.7,1
14:00:22,s2-s3,16123072,10000000,161.2,1
14:00:22,s3-s4,13133288,10000000,131.3,1
14:00:22,s1-s5,8107008,5000000,162.1,1
14:00:22,s5-s3,8107820,5000000,162.2,1
14:00:22,s2-s4,10059056,5000000,201.2,1
14:00:24,s1-s2,12168632,10000000,121.7,1
14:00:24,s2-s3,16135252,10000000,161.4,1
14:00:24,s3-s4,13144656,10000000,131.4,1
14:00:24,s1-s5,8114316,5000000,162.3,1
14:00:24,s5-s3,8108632,5000000,162.2,1
14:00:24,s2-s4,10049312,5000000,201.0,1
14:00:26,s1-s2,12155640,10000000,121.6,1
14:00:26,s2-s3,16117388,10000000,161.2,1
14:00:26,s3-s4,13129228,10000000,131.3,1
14:00:26,s1-s5,8101324,5000000,162.0,1
14:00:26,s5-s3,8101324,5000000,162.0,1
14:00:26,s2-s4,10046064,5000000,200.9,1
14:00:28,s1-s2,12149956,10000000,121.5,1
14:00:28,s2-s3,16113328,10000000,161.1,1
14:00:28,s3-s4,13121108,10000000,131.2,1
14:00:28,s1-s5,8102948,5000000,162.1,1
14:00:28,s5-s3,8102136,5000000,162.0,1
14:00:28,s2-s4,10046064,5000000,200.9,1
14:00:30,s1-s2,12150768,10000000,121.5,1
14:00:30,s2-s3,16112516,10000000,161.1,1
14:00:30,s3-s4,13123544,10000000,131.2,1
14:00:30,s1-s5,8102136,5000000,162.0,1
14:00:30,s5-s3,8104572,5000000,162.1,1
14:00:30,s2-s4,10049312,5000000,201.0,1
14:00:32,s1-s2,12159700,10000000,121.6,1
14:00:32,s2-s3,16135252,10000000,161.4,1
14:00:32,s3-s4,13130040,10000000,131.3,1
14:00:32,s1-s5,8101324,5000000,162.0,1
14:00:32,s5-s3,8097264,5000000,161.9,1
14:00:32,s2-s4,10042816,5000000,200.9,1
14:00:34,s1-s2,12149956,10000000,121.5,1
14:00:34,s2-s3,16139312,10000000,161.4,1
14:00:34,s3-s4,13123544,10000000,131.2,1
14:00:34,s1-s5,8103760,5000000,162.1,1
14:00:34,s5-s3,8105384,5000000,162.1,1
14:00:34,s2-s4,10049312,5000000,201.0,1
14:00:36,s1-s2,12153204,10000000,121.5,1
14:00:36,s2-s3,16136064,10000000,161.4,1
14:00:36,s3-s4,13121108,10000000,131.2,1
14:00:36,s1-s5,8098888,5000000,162.0,1
14:00:36,s5-s3,8098076,5000000,162.0,1
14:00:36,s2-s4,10041192,5000000,200.8,1
14:00:38,s1-s2,12147520,10000000,121.5,1
14:00:38,s2-s3,16143372,10000000,161.4,1
14:00:38,s3-s4,13127604,10000000,131.3,1
14:00:38,s1-s5,8102136,5000000,162.0,1
14:00:38,s5-s3,8105384,5000000,162.1,1
14:00:38,s2-s4,10050936,5000000,201.0,1
14:00:40,s1-s2,12159700,10000000,121.6,1
14:00:40,s2-s3,16153116,10000000,161.5,1
14:00:40,s3-s4,13121920,10000000,131.2,1
14:00:40,s1-s5,8100512,5000000,162.0,1
14:00:40,s5-s3,8098076,5000000,162.0,1
14:00:40,s2-s4,10041192,5000000,200.8,1
14:00:42,s1-s2,12143460,10000000,121.4,1
14:00:42,s2-s3,16123884,10000000,161.2,1
14:00:42,s3-s4,13124356,10000000,131.2,1
14:00:42,s1-s5,8101324,5000000,162.0,1
14:00:42,s5-s3,8101324,5000000,162.0,1
14:00:42,s2-s4,10047688,5000000,201.0,1
14:00:44,s1-s2,12153204,10000000,121.5,1
14:00:44,s2-s3,16119824,10000000,161.2,1
14:00:44,s3-s4,13127604,10000000,131.3,1
14:00:44,s1-s5,8102136,5000000,162.0,1
14:00:44,s5-s3,8104572,5000000,162.1,1
14:00:44,s2-s4,10052560,5000000,201.1,1
14:00:46,s1-s2,12159700,10000000,121.6,1
14:00:46,s2-s3,16134440,10000000,161.3,1
14:00:46,s3-s4,13124356,10000000,131.2,1
14:00:46,s1-s5,8101324,5000000,162.0,1
14:00:46,s5-s3,8101324,5000000,162.0,1
14:00:46,s2-s4,10041192,5000000,200.8,1
14:00:48,s1-s2,12148332,10000000,121.5,1
14:00:48,s2-s3,16127944,10000000,161.3,1
14:00:48,s3-s4,13120296,10000000,131.2,1
14:00:48,s1-s5,8102136,5000000,162.0,1
14:00:48,s5-s3,8100512,5000000,162.0,1
14:00:48,s2-s4,10046064,5000000,200.9,1
14:00:50,s1-s2,12153204,10000000,121.5,1
14:00:50,s2-s3,16131192,10000000,161.3,1
14:00:50,s3-s4,13123544,10000000,131.2,1
14:00:50,s1-s5,8097264,5000000,161.9,1
